,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
114788,73622.0,-1.06718955293473,-0.601444517148663,1.39987476769686,0.160682273088939,2.01150162885166,-1.02138799128551,0.538039761388633,-0.773874765613583,0.52871092472145,0.494015740991485,-0.949662278990949,0.103092607755929,1.05893651029682,-0.813703024728788,0.519326222227066,0.464677980181985,-1.55411347283272,-0.0319020160895792,-0.580847267269358,-0.0673762857554805,-0.222768383646007,-0.0792624925799966,0.0811556009709364,-0.475638636787462,-1.11910615596182,-1.02233645584656,-0.530763984829149,-0.150099914259069,0.12,0
53475,46001.0,1.32253796994957,-0.87015236225558,-0.397107327174126,-1.09104681475284,-0.301994212228766,0.255599986303809,-0.569219783251653,0.0400049201900601,-0.841617211984472,0.783711510796424,-0.209998905237397,-0.821717421033921,-0.240803664583688,0.0930165332926018,0.230919150396647,1.84690845921681,-0.585092770172966,-0.225226450205971,1.43495352531064,0.274283249287987,0.129434236012393,0.0437315489622236,-0.339815404752033,-1.38032699659347,0.644341131127682,-0.125507941505969,-0.0226808787969062,0.0019655926655358,98.39,0
74022,55390.0,-1.67323580045571,1.27793413995091,1.08126439240396,0.219299442764706,-0.0019667434734979,0.233289648154515,0.394736942108642,0.564232122274032,-0.669236175639319,-0.125838129553762,0.850090775922802,0.232362241287202,-0.786728499766116,0.761035027047257,0.505959452495093,0.113566802423301,-0.305141999964227,0.377735493227469,-0.132486528938473,-0.152180220046192,0.196909073665637,0.418196796328991,-0.321602668714924,-0.325879474334425,0.571958321452254,-0.245629531318301,-0.217392806358211,0.0966238016834637,48.49,0
145548,87039.0,-1.07961076764633,3.37278729500686,-1.5617499068906,4.40904022396899,1.00582194587438,0.219497881647895,0.395516238791566,-0.680764895596714,-0.424172925670227,2.84013694351104,-0.664183764765125,-1.29465122347517,-0.149512712016672,-2.98811773268095,0.825115569368104,0.640131605566092,2.12323190673427,0.895786023295412,0.759292374050404,0.943789056196865,0.0765898826976433,-1.4207268808486,0.26185371062304,-1.05989052820128,-0.349907671089599,0.0749362653770878,0.519271258003832,-0.0600241869182718,0.91,0
276732,167267.0,-0.628834891871001,0.666366521468678,0.0816464125232802,0.927102625191093,0.990157818791799,1.11489179876976,0.120324430601869,0.728385071733506,-0.239752127135449,-0.533184362170659,-0.91691534758429,0.856747969748619,-0.0144301263000658,0.192275072092162,-2.13320035208443,-0.724552087266534,0.0642191278606513,0.221059365482651,1.9129481720988,-0.0108198790642336,-0.163149070417196,-0.402845947127439,-0.0803562879140935,-0.373102784893866,-0.297213030635889,-0.708555959462295,0.119850190978199,0.0777078635093653,22.45,0
98746,66795.0,1.30242741214728,0.288315986078071,-0.0560662250940623,0.506986805185435,-0.0029756018782343,-0.606473129800282,0.056723000728247,-0.135353567021542,0.138057253905657,-0.274882252415197,-0.870406777223118,-0.211485943444284,0.0524088560762911,-0.272157458219576,1.19048347505687,0.738467374469609,-0.291100083783492,0.0144245357695086,0.117501729594008,-0.0615653531165324,-0.342402510074021,-1.01298948237209,0.0231922077018212,-0.51686980191267,0.31441086089787,0.147433258298134,-0.027400026665746,0.0226245462475503,8.25,0
242508,151522.0,1.99822681762169,-0.703158586774119,-0.737265862240341,0.797912007953204,-0.463574908238127,0.197240957186865,-0.505648451012513,0.029803413583876,-0.229119302564068,0.945611091864327,-0.172728204683244,1.23441446237752,0.328946058203446,-0.280009447134755,-2.57559257043423,-2.13022883490613,0.089181388065629,0.915187129480572,-0.132519398897294,-0.635375763473789,-0.647661081110965,-1.05030458688581,0.247787104679858,-0.46063099909097,-0.0483442845381873,-0.814991769380796,0.0626447420264976,-0.048243480425212,27.9,0
197418,132007.0,2.12558270648734,-1.21841347241783,-1.22332317844368,-0.944670063980428,-0.747042094923177,-0.447428166926029,-0.795058023525955,-0.0925967311714147,0.26823586639464,0.773379284145845,-1.99144075828087,-1.66990689617997,-1.28246627976295,-0.0705574877980971,0.286034478916839,1.38784775958581,-0.0669967430280002,-0.845859580722284,0.956211727679443,0.0201184851530639,0.154218909893756,0.296289083781518,0.0090411891590239,-1.02121029174848,-0.0813550704971061,-0.118336801671794,-0.0283240841201862,-0.0544181939957687,77.0,0
96691,65887.0,1.08906902324833,-0.106722026624997,1.14910559766563,1.09572109985156,-0.535274303629488,0.794469988256174,-0.715504980909257,0.371279167303176,0.580057071039783,-0.0905372671595614,0.915586293891914,1.39549497957378,0.452576374891908,-0.247041970629316,-0.297207281099331,0.0558970934334862,-0.366439365131215,0.0340186369291528,-0.159846636587879,-0.112909905709136,0.0010486378077556,0.230871552243542,-0.0338676622421134,-0.284941562526981,0.371411438871363,-0.378266045694474,0.0876359296908018,0.0225289857588788,9.99,0
17648,28838.0,1.35421929691799,-0.809362332780508,1.34419376473563,-0.614935556750201,-1.83177264963847,-0.542000336215198,-1.37079381682306,0.0768544196429487,-0.0734920008133362,0.602917180228334,-0.453128187134831,-0.972642057674947,-0.25852604975871,-0.494860512239409,1.38713505002711,1.73383601731029,-0.0122259866938548,-0.556598396839561,0.106405930212007,0.0550881900914914,0.426890004120247,1.16726794329112,-0.0720869407182182,0.423716094926248,0.292975021833795,-0.040591483617811,0.0537804021053301,0.0316357558000241,9.99,0
106666,70063.0,-16.8320362922854,-3.99873238560578,-9.00311326809402,5.80110699286824,-7.28682143051938,0.671228616494285,-2.63466287333007,5.72536554926051,-1.29745362712044,0.597811056925551,0.0628901663570269,3.09490501461137,1.49698173490986,4.69002766664911,2.03804242196346,2.77444241413606,2.50314930827975,-0.259742842092068,-0.216719368294245,-1.84756305224526,-0.491402900435341,-1.9265639767549,-6.40260069080965,0.3104134508909,-1.34806912257949,-0.236751209651097,0.23762805065318,-1.88438311971946,228.2,0
257049,157980.0,1.94575336427642,-1.10746611063971,-0.38161402794336,-0.266821928565136,-1.32610828898409,-0.749354577663574,-0.745672665731535,-0.144669424091363,-0.0129254778314704,0.773805669913565,-1.01501425895293,0.0320462724809392,0.260857726053945,-0.15606274123976,0.388821724832114,-1.07884244765892,-0.224936714930868,0.871012493723425,-0.827646651099286,-0.430201391688745,-0.573028442322667,-1.28328081191214,0.45058302463433,-0.0089054532443411,-0.796885802682008,0.222794674116536,-0.0309006496499365,-0.0237329612937065,96.0,0
132558,80029.0,-0.611052531800121,1.15247854096706,0.7689797785839,0.754202943919381,-0.116152002554601,-0.259047657621123,0.437944232570978,0.441717116454894,-1.00609440056164,-0.290778541954301,0.643676962289779,0.330580298603474,-0.446211529067152,0.942144685014939,0.352434257154462,0.118639461956439,-0.36318540437937,0.827136968439974,0.83488326694131,-0.0511452160544214,0.244446501141846,0.508420741869325,-0.0778247167637178,0.0017873411400223,-0.223140003280544,-0.329211389271081,0.0289578625022474,0.0899305224013605,42.81,0
214746,139803.0,-0.880051307399291,0.891695329465371,-1.07689114532027,-1.076303773288,2.99097225792957,3.49003287022568,0.297582888020338,1.22125115791127,-1.18851081514599,-0.775213435682831,-0.326082143215654,-0.0744522259292084,-0.378565948095491,0.927816119426636,0.345866186281899,-0.992489556698392,0.442174312756515,-0.614967018604453,1.21045308757007,0.0703423310841507,0.0267942282799549,-0.0988383152353825,-0.441700138815859,0.778556441220943,0.883365627640863,0.886573247989042,-0.142181315915326,-0.0576790835641122,9.99,0
263401,160939.0,-1.92327634420728,-0.505089062379647,-0.903919613714141,-0.753370049090455,2.21525902503656,-2.22524807896174,1.8834519093863,-1.08289699987237,0.487185427248844,0.813248935917621,-0.673384159470021,-0.110824686822784,0.191122184893975,-0.0570124802027684,0.0606347607810859,-0.705483172987804,-0.787563945102273,-0.500484163482877,0.0808745539088696,-0.592058046257282,-0.257908987523851,1.11040296664121,0.766249030150777,-0.0329595235098411,0.0965888642489522,0.1198065506795,0.611930271703717,-0.245532166107758,29.24,0
37029,38778.0,-0.451765398823194,0.256253612742892,2.65944211014877,0.547581714401002,-0.950993314463385,0.22253321448114,-0.384635575034748,0.184891162248903,-1.48564264442286,0.496388325537875,-0.115069886886415,0.113972488513377,1.1979428073939,-0.340699971484916,1.74655439766144,-1.73652827548736,0.286095855192653,1.3598298413464,-0.810807843945226,-0.240712598320182,-0.0745985775808282,0.307943043705929,0.017064725256015,0.387081705462966,-0.385558672393264,-0.217789360469613,0.211895516069132,0.145590963035443,29.0,0
152516,97399.0,1.9691678904797,-0.447108959928314,-0.0791463330090908,0.216185294434667,-0.392692829283921,0.600564260031911,-1.08893159031233,0.174753506177044,2.31970611653857,-0.251072004681364,1.40252499440612,-1.28876265110139,2.61836728856967,1.11055001326743,-0.670382358687857,0.977271638575988,-0.413205094136082,0.911321223611877,-0.0192910440825175,-0.100249668015939,-0.093268396958936,0.0854901551696721,0.274362474268672,0.179883970191157,-0.538735087756276,0.419047246561103,-0.044674122149032,-0.0499023853107463,15.95,0
79654,58113.0,-1.17624137279729,0.590404293181852,0.931512561730607,0.215683682555147,-0.161249902416316,-1.08086765864631,0.0113456047179621,0.582672528502341,-0.628563222475237,-0.537749906889021,1.30261899403477,0.201003044348709,-1.16786270661574,0.381089626320536,0.303503165137868,0.708319595375124,0.0803397048630193,0.510531179239908,0.110014534004962,0.156446335858264,-0.10342055289352,-0.706078992931922,0.139647560025638,0.450089939210331,-0.229242576147325,0.0418479334307483,0.107062430280245,-0.0570734059600634,35.99,0
6169,7180.0,-0.499405950576293,1.02438130417791,1.59857387865772,1.39650183081087,0.331646456562061,0.404930695467162,0.388757703119836,0.189398171431634,0.764903843641229,-0.300232966308411,1.98263837171382,-1.77770726273486,1.18250685471409,1.69433399610646,-1.19387637794526,-1.04248163713153,1.12394199888301,0.120430246037662,0.811491712291685,0.115134789556071,-0.128453268571835,0.174301118231992,-0.126105446520354,-0.0254401777301309,-0.145760980814199,-0.278970249515854,0.393681021507674,0.188811377861032,14.99,0
195160,130926.0,-0.923705672129388,1.12342088707418,-1.73554906068074,-0.806744008683392,1.29737682795856,-0.678002329673512,0.567958522399888,0.578740040278404,-1.08184614928067,-0.650895647811691,-0.23072285115891,0.899691509099567,0.332342691614106,1.20031012016704,-1.5869851448302,-0.0533778910486739,-0.416533861735881,0.145500204919151,0.502488720643524,-0.379725252193206,0.359033437766231,0.816332644204556,-0.30328400077761,0.198422840093238,-0.439657693117997,0.510372307201627,-0.188246092222194,-0.0227324145840981,0.76,0
228650,145598.0,1.68876668508942,-0.86416795200542,-0.130122997300721,0.396900228798614,-0.802655039064051,0.314986914475277,-0.780964648458682,0.207353849536282,1.25157702085039,-0.113924547720219,0.858270008871621,1.50551341262448,0.682389593206186,-0.217481723943023,-0.0616464646136943,0.506152925569714,-0.872739812059995,0.640789529957748,0.0184498091303978,0.102570834167943,0.16094692906214,0.369748439827919,0.189150290803057,0.773852888634397,-0.416885709910956,-0.49562412393019,0.0313639915482426,-0.0070120550522164,128.0,0
167987,119006.0,2.01120604605168,0.0024100218268831,-0.88034618514043,0.501960715721728,-0.230309835356119,-1.33867653651585,0.257210136574556,-0.395023468315591,0.357464041100229,0.0310964337526493,-0.148548037098542,1.1339151602387,1.00218785056348,0.105863811323513,-0.0530427942538547,-0.330749938962022,-0.139293292184848,-1.21606792692132,-0.0904943401381268,-0.164496237123643,-0.240235327346654,-0.52026830199601,0.379468468982575,0.428337202660823,-0.336904210821892,0.171299717398627,-0.0617551315537865,-0.0528815599441477,8.99,0
96565,65827.0,-0.50767713608668,-0.0105204052085536,0.37868316036936,0.0517501567664519,2.30461405248075,3.98451999674271,-0.499594083079694,1.10310641800659,0.0361261600129919,-0.340028884064473,-0.751168237062998,-0.0752645300149032,-0.070511753364587,-0.149402675938265,0.348279778588235,-0.143833619604746,-0.444872128122261,0.738285875502768,0.930897422096083,0.289822433640374,0.219926678851234,0.563123501077358,-0.0644303364541133,1.03059967567248,-0.137780152073003,-0.213953040359696,0.200777180345859,0.180095603865997,49.0,0
44566,41997.0,-0.695616336027263,1.1994000847935,1.57390753531646,-0.158086887747636,-0.128702272610538,-0.697029117704847,0.624453895695718,0.0567994134460756,-0.534383155038588,0.15333377067873,1.56731196287903,0.910367951018844,0.277487937804849,0.207387437675791,0.107541111813379,0.297520985931553,-0.599749527766928,0.0152595069259411,0.194021909324076,0.251023560446882,-0.189387482102829,-0.43590684918335,0.0010718398867358,0.522418875140364,-0.186561556709084,0.0446693362146619,0.370748088449863,0.174154840907292,3.57,0
41314,40632.0,1.20055579569673,-0.0234384194505165,0.668184725016984,1.15911045269901,-0.388135218572504,0.187675709341881,-0.36906084469583,0.0418694901104662,0.761337206708641,-0.191750092087397,-1.48890563796734,0.428862739404463,0.660500872559083,-0.427637799083179,0.0606917199252498,0.124700848361236,-0.521054006651623,0.210836268358851,0.0735809102289903,-0.0480716355617732,0.049851662842002,0.378687414894153,-0.263213862064659,-0.397682878711685,0.775584193848346,-0.167261738741223,0.0594408121959193,0.0253808182574087,24.56,0
80356,58450.0,1.20090230079429,-0.506499496547752,0.0613637285018901,-1.3389227379478,-0.961024290033488,-1.32844848491011,-0.137552610737098,-0.0543806448959284,1.56074998982203,-1.01490132524997,-0.0128333758841592,-0.653431500371462,-2.8754901396332,0.999602519694683,2.18030641207501,-0.787291879562059,0.449819135024088,-0.554791809719534,0.356259850482881,-0.241909133798705,-0.148308137393412,-0.507781078016319,0.105041273181027,0.359252582600389,0.222957987324772,-0.164736185291983,-0.0126118373002541,0.0137191011274419,36.89,0
11442,19896.0,1.42941893624688,-0.634209437582882,0.386484713010579,-0.339131215367031,-1.01972342820337,-0.554079333664489,-0.825731054016561,-0.0744246343732485,1.26037671825687,0.195848256714756,-0.523440559939393,-4.35426865411544,-0.769210150475604,1.44292228473096,-0.912344207109186,0.811059031386271,1.37672985425059,-1.02267431570993,0.940558453698566,-0.144292653116009,-0.233707626523557,-0.453680359837367,-0.0526987693964058,-0.218303895515916,0.514688043265338,-0.24328884860249,-0.0300615923747902,-0.003696357781108,10.0,0
178165,123505.0,2.06316969932739,-1.18952960190739,-0.267664900985114,-0.633707938855888,-1.02796168385929,0.676826590564659,-1.4837587547163,0.323372854422939,0.233325562392128,0.934017873743135,-0.139768829758255,0.281589643240293,0.0268473616121016,-0.289889346833733,-0.177442483028359,-0.51563790909959,-0.771660336565545,2.08470687152201,-0.447362382656697,-0.525554507138027,-0.357171888128268,-0.502662413418006,0.342729383184202,0.0618611108126946,-0.645510021062653,0.458170872261037,-0.0006476988625242,-0.0415041475945075,25.0,0
78431,57519.0,1.04650666769206,-0.43030679170509,1.70078308944414,1.2250935392486,-1.24850804100646,0.554670798260331,-0.904100282165193,0.300111933025419,1.49312203452558,-0.556676213495345,-0.669673307382569,1.51867075347498,0.702427621716687,-1.1808608777378,-1.5279736481803,-1.01416544858919,0.801289846876597,-1.27326633532805,0.0199339798647109,-0.0942284086506088,-0.145896861611346,0.11957097745215,0.0320728487393858,0.494460130910519,0.298060815153168,0.392898456088039,0.0656816813680673,0.0294144831198104,19.88,0
1716,1328.0,0.988553129562773,-0.774050281803035,-0.602488095572379,-1.51953128020393,-0.350313395483528,-0.690654175913866,0.236715331995512,-0.0913794919266454,0.905595744683689,-0.922200180473615,1.39008789861376,0.768516861474043,-1.00230074297714,0.920904721137578,1.18134290596732,-0.683394425424696,-0.0638128885277804,-0.023723813070121,0.834560547256431,0.153649913709577,0.102347459655129,0.0263695723867281,-0.259711090421032,-0.271584675249204,0.553470156945743,0.0335575910407392,-0.0437567314700404,0.0128668589614444,160.0,0
9195,13163.0,-0.251858356885756,0.0323822747463326,1.55900754057701,-0.615558565185891,-0.134001505243364,-1.54198367124873,-0.205832777572175,-0.294189091626241,1.79937144390471,-1.33408931504454,1.37979679967253,-1.35663690741501,3.09808894156241,1.45657769534476,1.63978021293008,-1.26133302567859,1.17113063420006,0.277990033668301,2.08626130890799,0.348178764254031,-0.0431880939761901,0.180481051718737,0.123448144931044,0.740006291902933,-0.531273570594342,-0.0420320790985935,0.0934707046042578,0.0947164325022789,3.91,0
97847,66407.0,-1.30115887036048,1.32048890411963,-0.795812294221994,-0.631952084929533,2.03777934035804,3.33584798001886,-0.5311008003043,1.67154269417774,-0.865023239881601,-0.610234215202355,-0.568555174660796,0.101469418877072,0.0598258788780807,0.95275522453098,0.907884135571834,0.655277454769342,-0.656868454837155,0.357824811204979,0.267181859459704,-0.267390119867441,-0.0670587823220547,-0.672882584574323,0.169497876185368,0.947035647732418,-0.208674958375081,-0.723565662442155,-0.333199946135533,0.0021097837303139,4.99,0
218515,141345.0,-2.86195338926432,-2.42512014684231,1.77945869150836,-2.27264777058907,-0.345128560787565,-1.13793013948543,-1.98389716570169,0.417972221051848,-1.49953879981202,0.453752116340581,-1.35559709431299,-0.616106993950611,0.972415813374532,-0.834084199982681,-0.337798994439167,0.240312543151539,0.287810392299551,0.201075932513658,-0.865795600293843,-0.868515860541857,-0.211633662497384,-0.203909327714762,-1.28393048552769,0.0113786550677281,0.100547233685336,-0.228656635909042,0.202405922526812,-0.618189802704501,26.0,0
183900,126004.0,-1.77441170186056,-0.77777255825376,0.910278282655631,-1.89906845462612,1.19594003547376,0.704744611064391,-0.728629134236018,0.740037772541429,0.492408977243175,-1.04841237089025,1.07386309851881,0.990185673385958,0.145441436925141,0.206811772341492,0.996859040811879,-0.333804720662305,-0.0372296404722277,-0.594907170757766,-0.700606499735728,-0.24983481432446,0.334474073685565,1.07535583616831,-0.667443241036311,-1.37639938282625,-0.525285450460366,0.766437715065358,-0.0807822254067818,-0.510491872632845,1.0,0
206308,136159.0,1.50809139501292,-0.606199525106539,-0.695515311773348,1.57024268347509,-0.35309872884668,0.173717904820807,-0.368295209054767,0.0466348455715443,0.908532268985055,-0.508498131860529,-0.486215620765411,0.768661780599444,1.45053932815323,-1.68449710988862,0.753470293715971,0.936674314651226,0.0974827389046634,0.678005863119309,-0.945101263181717,0.343468131425831,0.126287409925773,0.0840657334778828,0.076711939882384,0.498470586831867,-0.353596009074093,-0.802549360895922,0.058872358744508,0.0531018226241098,224.15,0
211436,138410.0,2.18816609927151,-1.81961252830246,0.093012889337572,-1.35533036251084,-2.30730337439446,-0.537306167437672,-1.90356993167361,0.0889779362593798,-0.269589287993691,1.52048742718559,-1.42636103503496,-1.68091648668768,-1.3097115102744,-0.544931145634711,0.286366965529671,-0.0163662712932802,0.439017603607927,0.50310756079537,-0.329352942706485,-0.506250006037944,-0.153322849272438,-0.0123561237759344,0.354210731278953,-0.0348507468967358,-0.62146597496663,-0.243922893164755,0.0505514613596178,-0.0300055187276932,35.0,0
